ticker,shares,price,notional,fee,date
732908108,1960.3510668286606,114.15496872195502,223783.8147178769,223.7838147178769,2025-11-27
349381103,2621.9187892701293,74.6090575606137,195618.8898679097,195.6188898679097,2025-11-27
G5279N105,1629.7997957179052,105.83157560305605,172484.28029836479,172.48428029836478,2025-11-27
G16910120,1163.018430884181,147.08767784766786,171065.6802927926,171.0656802927926,2025-11-27
316841105,1579.294260517805,52.99585883175669,83696.05568420517,83.69605568420518,2025-11-27
89679E300,805.2961172838368,73.03988150834299,58818.73298554012,58.81873298554012,2025-11-27
36866J105,564.6097205810081,79.88661071581657,45104.75695442096,45.104756954420964,2025-11-27
G00894108,381.7410365689758,78.67279977770448,30032.636136924397,30.0326361369244,2025-11-27
92556W104,158.89599199469043,122.06194013133769,19395.15306196542,19.39515306196542,2025-11-27
